"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: nbRows","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.50","sample",1,1,987758.592000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.90","sample",1,1,1009778.688000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.95","sample",1,1,1019215.872000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.99","sample",1,1,1063161.692160,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.999","sample",1,1,1468006.400000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.9999","sample",1,1,1468006.400000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p1.00","sample",1,1,1468006.400000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1363610,293.015269,0.214490,"us/op",,1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,274.432000,NaN,"us/op",,1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,286.720000,NaN,"us/op",,1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,292.864000,NaN,"us/op",,1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,303.616000,NaN,"us/op",,1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,317.952000,NaN,"us/op",,1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1519.616000,NaN,"us/op",,1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,1603.584000,NaN,"us/op",,1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,4161.536000,NaN,"us/op",,1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1362638,293.231176,0.216586,"us/op",,1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,275.968000,NaN,"us/op",,1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,287.232000,NaN,"us/op",,1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,292.352000,NaN,"us/op",,1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,303.616000,NaN,"us/op",,1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,315.392000,NaN,"us/op",,1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1519.616000,NaN,"us/op",,1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,1595.392000,NaN,"us/op",,1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,5464.064000,NaN,"us/op",,1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,174184,2295.708718,3.060051,"us/op",,1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2121.728000,NaN,"us/op",,1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2269.184000,NaN,"us/op",,1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2285.568000,NaN,"us/op",,1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2293.760000,NaN,"us/op",,1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,3493.888000,NaN,"us/op",,1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,5487.124480,NaN,"us/op",,1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,21642.903552,NaN,"us/op",,1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,24936.448000,NaN,"us/op",,1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,174408,2292.681702,2.855599,"us/op",,1,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2121.728000,NaN,"us/op",,1,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2265.088000,NaN,"us/op",,1,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2281.472000,NaN,"us/op",,1,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2289.664000,NaN,"us/op",,1,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,3481.600000,NaN,"us/op",,1,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,5398.528000,NaN,"us/op",,1,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,21612.432589,NaN,"us/op",,1,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,27721.728000,NaN,"us/op",,1,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1297642,307.919360,0.229032,"us/op",,10,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,288.768000,NaN,"us/op",,10,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,301.056000,NaN,"us/op",,10,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,309.248000,NaN,"us/op",,10,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,318.464000,NaN,"us/op",,10,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,331.776000,NaN,"us/op",,10,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1544.192000,NaN,"us/op",,10,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,1619.968000,NaN,"us/op",,10,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2428.928000,NaN,"us/op",,10,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,1295036,308.550669,0.226586,"us/op",,10,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,289.280000,NaN,"us/op",,10,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,302.080000,NaN,"us/op",,10,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,310.272000,NaN,"us/op",,10,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,319.488000,NaN,"us/op",,10,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,332.800000,NaN,"us/op",,10,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1554.432000,NaN,"us/op",,10,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,1649.656422,NaN,"us/op",,10,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2707.456000,NaN,"us/op",,10,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,172853,2313.461714,3.212991,"us/op",,10,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2150.400000,NaN,"us/op",,10,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2285.568000,NaN,"us/op",,10,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2301.952000,NaN,"us/op",,10,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2310.144000,NaN,"us/op",,10,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,3514.368000,NaN,"us/op",,10,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,5578.752000,NaN,"us/op",,10,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,21126.008013,NaN,"us/op",,10,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,25755.648000,NaN,"us/op",,10,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,172611,2316.709546,3.325408,"us/op",,10,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2142.208000,NaN,"us/op",,10,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2285.568000,NaN,"us/op",,10,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2306.048000,NaN,"us/op",,10,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2314.240000,NaN,"us/op",,10,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,3514.368000,NaN,"us/op",,10,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,5595.136000,NaN,"us/op",,10,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,21323.408998,NaN,"us/op",,10,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,24412.160000,NaN,"us/op",,10,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,391150,1022.246233,0.916358,"us/op",,1000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,983.040000,NaN,"us/op",,1000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,1005.568000,NaN,"us/op",,1000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,1017.856000,NaN,"us/op",,1000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,1024.000000,NaN,"us/op",,1000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,1751.040000,NaN,"us/op",,1000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2752.512000,NaN,"us/op",,1000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2965.504000,NaN,"us/op",,1000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,16678.912000,NaN,"us/op",,1000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,361608,1105.293641,0.910553,"us/op",,1000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,1062.912000,NaN,"us/op",,1000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,1087.488000,NaN,"us/op",,1000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,1101.824000,NaN,"us/op",,1000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,1107.968000,NaN,"us/op",,1000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2178.703360,NaN,"us/op",,1000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2838.528000,NaN,"us/op",,1000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,3038.572954,NaN,"us/op",,1000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,16941.056000,NaN,"us/op",,1000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,134385,2977.761368,3.903142,"us/op",,1000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2797.568000,NaN,"us/op",,1000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2936.832000,NaN,"us/op",,1000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2961.408000,NaN,"us/op",,1000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2977.792000,NaN,"us/op",,1000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,4169.728000,NaN,"us/op",,1000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,6135.808000,NaN,"us/op",,1000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,23327.938970,NaN,"us/op",,1000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,36110.336000,NaN,"us/op",,1000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,131048,3053.266007,4.113157,"us/op",,1000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2867.200000,NaN,"us/op",,1000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,3014.656000,NaN,"us/op",,1000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,3039.232000,NaN,"us/op",,1000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,3055.616000,NaN,"us/op",,1000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,4259.840000,NaN,"us/op",,1000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,6356.992000,NaN,"us/op",,1000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,22563.402547,NaN,"us/op",,1000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,36438.016000,NaN,"us/op",,1000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,5200,78686.252111,67.760033,"us/op",,100000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,76414.976000,NaN,"us/op",,100000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,78643.200000,NaN,"us/op",,100000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,79691.776000,NaN,"us/op",,100000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,79953.920000,NaN,"us/op",,100000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,84148.224000,NaN,"us/op",,100000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,94710.398976,NaN,"us/op",,100000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,105512.960000,NaN,"us/op",,100000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,105512.960000,NaN,"us/op",,100000,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,4795,88262.408702,99.257849,"us/op",,100000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,84934.656000,NaN,"us/op",,100000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,87949.312000,NaN,"us/op",,100000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,89784.320000,NaN,"us/op",,100000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,90439.680000,NaN,"us/op",,100000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,98041.856000,NaN,"us/op",,100000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,106617.634816,NaN,"us/op",,100000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,117047.296000,NaN,"us/op",,100000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,117047.296000,NaN,"us/op",,100000,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,5966,70320.523457,95.275499,"us/op",,100000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,67764.224000,NaN,"us/op",,100000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,69730.304000,NaN,"us/op",,100000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,72482.816000,NaN,"us/op",,100000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,73269.248000,NaN,"us/op",,100000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,80216.064000,NaN,"us/op",,100000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,87818.240000,NaN,"us/op",,100000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,98697.216000,NaN,"us/op",,100000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,98697.216000,NaN,"us/op",,100000,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,5236,78020.608000,112.035446,"us/op",,100000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,74973.184000,NaN,"us/op",,100000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,77332.480000,NaN,"us/op",,100000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,80347.136000,NaN,"us/op",,100000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,81395.712000,NaN,"us/op",,100000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,88080.384000,NaN,"us/op",,100000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,96800.079872,NaN,"us/op",,100000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,101449.728000,NaN,"us/op",,100000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,101449.728000,NaN,"us/op",,100000,true,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,400,2270838.128640,2787.145084,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2231369.728000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2277507.072000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2290089.984000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2294284.288000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2302672.896000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2315255.808000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2315255.808000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2315255.808000,NaN,"us/op",,-1,false,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,400,2842647.592960,5610.023496,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2789212.160000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2839543.808000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2889875.456000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2898054.348800,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2923346.001920,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2969567.232000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2969567.232000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2969567.232000,NaN,"us/op",,-1,false,8192,true,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv","sample",1,400,2139199.897600,3439.456999,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2090860.544000,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2141192.192000,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2160066.560000,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2168455.168000,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2214550.568960,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2231369.728000,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2231369.728000,NaN,"us/op",,-1,true,8192,false,
"org.simpleflatmapper.UnivocityCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2231369.728000,NaN,"us/op",,-1,true,8192,false,
