"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: nbRows","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,58458.112000,NaN,"us/op",4,100000,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,10222,39968.362487,82.817886,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,34799.616000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,40632.320000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,42795.008000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,43057.152000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,43515.904000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,45620.133888,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,52645.638963,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,52690.944000,NaN,"us/op",4,100000,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,15281,26526.076624,77.107700,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,24543.232000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,25853.952000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,28698.214400,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,32014.336000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,39661.076480,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,49217.536000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,50196.879770,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,50266.112000,NaN,"us/op",4,100000,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,12962,31327.803171,140.489081,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,28377.088000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,29982.720000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,34734.080000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,37486.592000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,58023.608320,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,59640.184832,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,61686.362931,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,61997.056000,NaN,"us/op",4,100000,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,800,943018.475520,951.172283,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,923795.456000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,940572.672000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,954204.160000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,964637.491200,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,967835.648000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,974127.104000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,974127.104000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,974127.104000,NaN,"us/op",4,-1,false,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,400,1349779.456000,25703.592578,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,1174405.120000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,1266679.808000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,1551473.049600,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,1584398.336000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,1587544.064000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1591738.368000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,1591738.368000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,1591738.368000,NaN,"us/op",4,-1,false,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,703,982187.565883,15760.394672,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,773849.088000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,960495.616000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,1148400.435200,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,1248224.870400,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,1360967.761920,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1468006.400000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,1468006.400000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,1468006.400000,NaN,"us/op",4,-1,true,64,false,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate","sample",1,558,1052815.404043,16281.532695,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.00","sample",1,1,926941.184000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.50","sample",1,1,1028653.056000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.90","sample",1,1,1163919.360000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.95","sample",1,1,1206072.115200,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.99","sample",1,1,1688123.473920,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.999","sample",1,1,1849688.064000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p0.9999","sample",1,1,1849688.064000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.SfmCsvParserBenchmark.parseCsvIterate:parseCsvIterate·p1.00","sample",1,1,1849688.064000,NaN,"us/op",4,-1,true,64,true,false
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv","sample",1,610096,654.678998,0.844191,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,526.336000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,640.000000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,669.696000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,681.984000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,1626.112000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1787.904000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,8363.873075,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,18317.312000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv","sample",1,609870,654.901862,0.832782,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,527.360000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,641.024000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,669.696000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,681.984000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,1624.064000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,1789.952000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,7823.465677,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,17956.864000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv","sample",1,351668,1136.054744,1.419052,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,1025.024000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,1101.824000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,1120.256000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,1130.496000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2342.912000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,4248.879104,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,9611.939021,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,12943.360000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv","sample",1,308253,1296.367091,1.496522,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,1196.032000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,1261.568000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,1282.048000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,1294.336000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2482.176000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,4437.983232,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,9462.149939,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,14794.752000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv","sample",1,5997,68496.485256,69.917256,"us/op",,100000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,65929.216000,NaN,"us/op",,100000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,68157.440000,NaN,"us/op",,100000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,70254.592000,NaN,"us/op",,100000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,70647.808000,NaN,"us/op",,100000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,73400.320000,NaN,"us/op",,100000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,81395.974144,NaN,"us/op",,100000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,115212.288000,NaN,"us/op",,100000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,115212.288000,NaN,"us/op",,100000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv","sample",1,4862,84056.996594,112.639356,"us/op",,100000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,81395.712000,NaN,"us/op",,100000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,83492.864000,NaN,"us/op",,100000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,85983.232000,NaN,"us/op",,100000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,87012.147200,NaN,"us/op",,100000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,91357.184000,NaN,"us/op",,100000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,128367.984640,NaN,"us/op",,100000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,133169.152000,NaN,"us/op",,100000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,133169.152000,NaN,"us/op",,100000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv","sample",1,400,2054543.114240,4299.065547,"us/op",,-1,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2000683.008000,NaN,"us/op",,-1,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2051014.656000,NaN,"us/op",,-1,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2086456.524800,NaN,"us/op",,-1,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2103443.456000,NaN,"us/op",,-1,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2151552.122880,NaN,"us/op",,-1,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2189426.688000,NaN,"us/op",,-1,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2189426.688000,NaN,"us/op",,-1,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2189426.688000,NaN,"us/op",,-1,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv","sample",1,400,2526627.758080,9540.126939,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.00","sample",1,1,2474639.360000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.50","sample",1,1,2516582.400000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.90","sample",1,1,2566494.617600,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.95","sample",1,1,2600258.764800,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.99","sample",1,1,2843318.681600,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.999","sample",1,1,2956984.320000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p0.9999","sample",1,1,2956984.320000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.mapCsv:mapCsv·p1.00","sample",1,1,2956984.320000,NaN,"us/op",,-1,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv","sample",1,618104,646.219834,0.793627,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.00","sample",1,1,522.240000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.50","sample",1,1,633.856000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.90","sample",1,1,662.528000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.95","sample",1,1,675.840000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.99","sample",1,1,1519.616000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.999","sample",1,1,1701.888000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.9999","sample",1,1,8229.425152,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p1.00","sample",1,1,13926.400000,NaN,"us/op",,10,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv","sample",1,618303,645.987777,0.764489,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.00","sample",1,1,522.752000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.50","sample",1,1,633.856000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.90","sample",1,1,662.528000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.95","sample",1,1,675.840000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.99","sample",1,1,1519.616000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.999","sample",1,1,1673.216000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.9999","sample",1,1,7568.162816,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p1.00","sample",1,1,11304.960000,NaN,"us/op",,10,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv","sample",1,570573,700.097707,1.070586,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.00","sample",1,1,583.680000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.50","sample",1,1,680.960000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.90","sample",1,1,707.584000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.95","sample",1,1,718.848000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.99","sample",1,1,1683.456000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.999","sample",1,1,4064.976896,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.9999","sample",1,1,9388.032000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p1.00","sample",1,1,16728.064000,NaN,"us/op",,1000,,,false,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv","sample",1,461323,866.205858,1.244970,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.00","sample",1,1,769.024000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.50","sample",1,1,837.632000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.90","sample",1,1,856.064000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.95","sample",1,1,866.304000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.99","sample",1,1,1898.496000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.999","sample",1,1,4268.032000,NaN,"us/op",,1000,,,true,
"org.simpleflatmapper.UnivocityConcurrentCsvParserBenchmark.parseCsv:parseCsv·p0.9999","sample",1,1,9664.390758,NaN,"us/op",,1000,,,true,
