"Benchmark","Percentile","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: bufferSize","Param: parallel","Param: parallelBuffersize","Param: quotes","Param: trim"
"SfmCsvParserBenchmark.parseCsvIterate","p0.9999","sample",1,1,1589.641216,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","p1.00","sample",1,1,1589.641216,NaN,"ms/op",4,true,64,false,false
"SfmCsvParserBenchmark.parseCsvIterate","avgt","sample",1,400,1465.542246,17.692772,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.00","sample",1,1,1314.914304,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.50","sample",1,1,1472.200704,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.90","sample",1,1,1578.736026,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.95","sample",1,1,1679.713894,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.99","sample",1,1,1811.918356,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.999","sample",1,1,1835.008000,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p0.9999","sample",1,1,1835.008000,NaN,"ms/op",4,true,64,true,false
"SfmCsvParserBenchmark.parseCsvIterate","p1.00","sample",1,1,1835.008000,NaN,"ms/op",4,true,64,true,false
"UnivocityConcurrentCsvParserBenchmark.parseCsv","avgt","sample",1,635,999.304487,1.239710,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.00","sample",1,1,983.564288,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.50","sample",1,1,997.195776,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.90","sample",1,1,1011.875840,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.95","sample",1,1,1017.118720,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.99","sample",1,1,1026.094531,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.999","sample",1,1,1056.964608,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.9999","sample",1,1,1056.964608,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p1.00","sample",1,1,1056.964608,NaN,"ms/op",,,,false,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","avgt","sample",1,400,2007.341466,5.225674,"ms/op",,,,true,
"UnivocityConcurrentCsvParserBenchmark.parseCsv","p0.00","sample",1,1,1962.934272,NaN,"ms/op",,,,true,
